Date,VTI,EFA,VWO,SPY,IJH,IWM,EWU,VGK,EWJ,AXJL,GXC
05/05/2007,,,,,,,,,,,
06/05/2007,,,,,,,,,,,
07/05/2007,74.96,80.66,42.745,150.95,88.9,82.59,25.46,76.44,14.5,72.75,58.1
08/05/2007,74.885,80,42.36,150.75,88.72,82.29,25.28,75.64,14.47,72.43,57.45
09/05/2007,75.15,80.44,42.87,151.16,89.31,82.62,25.38,75.8,14.65,73.09,58.56
10/05/2007,74.205,78.85,41.805,149.58,88.58,81.54,24.8,74,14.43,72,57.13
11/05/2007,74.9,80.18,42.9,150.86,89.06,82.3,25.2,75.67,14.54,73.17,60.2
12/05/2007,,,,,,,,,,,
13/05/2007,,,,,,,,,,,
14/05/2007,74.675,79.88,42.63,150.53,88.79,81.7,25.11,75.22,14.5,73.24,60.11
15/05/2007,74.475,80.02,42.65,150.57,88.46,80.98,25.14,75.4,14.38,73.25,59.9
16/05/2007,75.115,80.14,43.335,151.6,88.87,81.43,25.23,75.64,14.41,73.01,60.9
17/05/2007,74.935,79.73,43.085,151.3,88.93,80.78,25.23,75.51,14.29,73.28,60.7
18/05/2007,75.495,80.35,43.39,152.62,89.48,81.73,25.49,76.45,14.25,73.59,60.365
19/05/2007,,,,,,,,,,,
20/05/2007,,,,,,,,,,,
21/05/2007,75.7095,79.97,43.485,152.54,90.26,82.76,25.29,75.86,14.25,73.15,60.75
22/05/2007,75.7,80.04,43.6,152.42,90.28,83.33,25.28,75.88,14.39,72.61,60.44
23/05/2007,75.66,80.45,43.315,152.44,90.11,83,25.4,76.29,14.41,72.97,59.945
24/05/2007,74.885,79.68,42.375,151.06,88.87,82,25.15,75.53,14.34,71.36,58.07
25/05/2007,75.25,80.19,43.21,151.69,89.4,82.5,25.33,76.03,14.28,72.1299,59.52
26/05/2007,,,,,,,,,,,
27/05/2007,,,,,,,,,,,
28/05/2007,,,,,,,,,,,
29/05/2007,75.55,80.29,43.075,152.24,89.9,83.33,25.29,75.99,14.43,71.92,59.15
30/05/2007,76.2,80.63,43.5,153.48,90.95,83.8,25.39,76.35,14.46,72.52,59.357
31/05/2007,76.32,81.03,43.66,153.32,91.33,84.2,25.38,76.6,14.6,72.74,59.92
01/06/2007,76.63,81.56,44.645,154.08,91.88,84.7,25.61,77.02,14.68,73.18,60.81
02/06/2007,,,,,,,,,,,
03/06/2007,,,,,,,,,,,
04/06/2007,76.755,81.78,44.51,154.1,92.23,84.79,25.64,77.51,14.73,73.9,60.7
05/06/2007,76.365,81.36,44.265,153.49,91.84,84.45,25.52,76.76,14.71,73.6,61.08
06/06/2007,75.585,80.19,43.535,151.84,90.38,83.51,25.09,75.6,14.65,72.72,60.25
07/06/2007,74.095,78.82,42.765,149.1,88.5,81.84,24.68,73.8,14.59,72.0899,59.43
08/06/2007,75.1096,79.68,43.77,151.04,89.6,82.85,25.02,74.81,14.66,73.1836,61.2
09/06/2007,,,,,,,,,,,
10/06/2007,,,,,,,,,,,
11/06/2007,75.2,79.95,43.9,151.3,89.81,82.87,25.03,74.94,14.64,73.26,61.82
12/06/2007,74.275,78.53,43.185,149.65,88.52,81.51,24.81,73.66,14.45,71.99,60.48
13/06/2007,75.435,79.55,44.145,151.89,89.55,82.59,25.26,74.84,14.49,73.13,61.79
14/06/2007,75.975,80.14,44.83,152.86,90.34,83.34,25.4,75.42,14.51,73.13,62.88
15/06/2007,76.38,80.79,45.6,153.07,90.99,84.33,25.59,76.6,14.64,73.879,64.4
16/06/2007,,,,,,,,,,,
17/06/2007,,,,,,,,,,,
18/06/2007,76.26,81.24,45.965,152.89,90.64,84.17,25.68,76.67,14.61,74.17,65.75
19/06/2007,76.47,81.32,46.055,153.27,90.58,84.39,25.54,77,14.6,74.86,66.25
20/06/2007,75.465,80.36,45.735,151.14,89.68,82.93,25.3,76,14.5,74.44,65.9
21/06/2007,75.84,81.09,46.25,151.98,90.33,83.49,25.53,76.4299,14.57,75.06,68
22/06/2007,75.2,79.97,45.6,150.55,89.68,82.92,25.22,75.42,14.43,74.1935,67.3
23/06/2007,,,,,,,,,,,
24/06/2007,,,,,,,,,,,
25/06/2007,74.385,79.95,45.22,149.83,88.85,82.49,25.24,75.37,14.35,74.41,66.47
26/06/2007,73.78,79.55,45,148.29,88.12,81.74,25.17,75.14,14.37,74.12,65.95
27/06/2007,74.87,80.12,45.585,150.4,89.46,83.55,25.44,75.6,14.4,73.47,66.93
28/06/2007,74.86,80.26,45.5899,150.38,89.51,83.42,25.42,75.82,14.37,74.31,67.6
29/06/2007,74.69,80.77,45.645,150.43,89.28,82.96,25.55,76.33,14.51,74.17,67.3
30/06/2007,,,,,,,,,,,
01/07/2007,,,,,,,,,,,
02/07/2007,75.555,81.94,46.59,151.79,90.3,83.99,25.75,77.2,14.77,75.65,68.72
03/07/2007,75.88,82.33,47.095,152.34,90.78,84.36,25.94,77.75,14.74,75.42,70.08
04/07/2007,,,,,,,,,,,
05/07/2007,75.84,81.92,47.46,152.18,90.52,84.47,25.78,77.52,14.7,75.87,70.1
06/07/2007,76.26,82.51,48.105,152.98,91.16,84.8,25.97,78.01,14.63,76.602,71.42
07/07/2007,,,,,,,,,,,
08/07/2007,,,,,,,,,,,
09/07/2007,76.22,82.71,48.475,153,91.22,85.74,26.12,78.35,14.63,77.13,72.65
10/07/2007,75.175,81.7,47.625,150.92,89.92,83.21,25.72,77.15,14.62,76.44,71.68
11/07/2007,75.725,82.47,47.9855,151.99,90.65,83.83,26.01,78.2,14.61,76.67,71.98
12/07/2007,76.87,83.62,49.24,154.39,91.77,84.82,26.49,79.51,14.71,78.032,73.33
13/07/2007,77.1,83.56,49.58,154.85,92,84.94,26.4,79.32,14.78,78.07,73.82
14/07/2007,,,,,,,,,,,
15/07/2007,,,,,,,,,,,
16/07/2007,77.045,83.37,48.86,154.83,91.62,84.48,26.35,78.85,14.75,77.78,72.77
17/07/2007,77,83.09,48.975,154.75,91.72,84.57,26.29,78.9,14.67,78.08,72.86
18/07/2007,76.825,82.8,48.795,154.47,91.526,84.24,26.11,78.5,14.6,77.62,71.7
19/07/2007,77.01,83.27,49.25,155.07,91.9,84.58,26.32,78.61,14.67,78.71,72.9
20/07/2007,76.32,82.41,49.12,153.5,90.98,83.2,26.09,77.96,14.61,78.5,72.79
21/07/2007,,,,,,,,,,,
22/07/2007,,,,,,,,,,,
23/07/2007,76.47,82.91,50.275,153.97,90.97,82.98,26.25,78.27,14.7,79.5,75.02
24/07/2007,75.13,81.66,48.785,151.3,88.87,81,25.63,76.72,14.65,78.456,73.61
25/07/2007,75.145,81.44,49.38,151.61,88.5,80.7,25.53,76.59,14.66,79.16,74.8
26/07/2007,73.365,78.73,46.66,148.02,86.38,78.46,24.53,74.19,14.4,75.6,71.45
27/07/2007,71.985,77.64,46.15,145.11,84.93,76.63,24.12,72.65,14.26,73.17,71.09
28/07/2007,,,,,,,,,,,
29/07/2007,,,,,,,,,,,
30/07/2007,73.05,79.02,47.925,147.38,86.14,77.96,24.42,73.7,14.5,75.3,73.43
31/07/2007,72.05,78.92,47.25,145.72,84.89,77.1,24.69,74.16,14.43,74.9,73.76
01/08/2007,72.475,79.05,46.5,146.43,85.45,77.52,24.72,74.71,14.32,73.92,71.9
02/08/2007,73.09,79.29,46.995,147.6,86.3,78.13,24.83,74.75,14.25,73.97,71.62
03/08/2007,71.19,77.86,45.1,143.8,83.65,75.38,24.36,73.36,14.05,71.27,68.31
04/08/2007,,,,,,,,,,,
05/08/2007,,,,,,,,,,,
06/08/2007,72.39,78.71,46.25,146.21,84.56,76.03,24.5875,74.36,14.26,72.45,69.3
07/08/2007,72.935,78.98,46.42,147.77,85.48,77.2,24.87,74.64,14.23,73,68.48
08/08/2007,74.035,80.26,47.7,149.83,86.97,79.55,25.17,76.12,14.35,74.96,71.2
09/08/2007,72.025,77.97,45.72,145.39,84.45,77.69,24.72,73.21,14.12,72.5,68.84
10/08/2007,71.86,76.63,45.225,144.71,85,78.06,23.85,72.351,13.92,71.71,68.74
11/08/2007,,,,,,,,,,,
12/08/2007,,,,,,,,,,,
13/08/2007,72,76.78,45.5,145.23,84.99,77.67,24.11,72.43,13.94,71.89,68.48
14/08/2007,70.745,76.04,44.075,143.01,83.56,76.31,23.75,71.4399,13.9,70,66.7895
15/08/2007,69.8,74.26,41.905,141.04,81.73,75.2,23.2,69.7,13.67,67.26,64.05
16/08/2007,70.25,73.94,41.2,142.1,81.74,76.75,22.95,69.13,13.7,64.81,62.4
17/08/2007,71.53,74.62,42.78,144.71,83.71,78.41,23.5,70.6116,13.6,66.8,64.95
18/08/2007,,,,,,,,,,,
19/08/2007,,,,,,,,,,,
20/08/2007,71.68,74.86,43.025,144.64,83.81,78.47,23.5,70.45,13.45,68.94,66.29
21/08/2007,71.69,74.81,42.695,144.93,84,78.69,23.31,70.3,13.62,68.7,66.87
22/08/2007,72.69,76.58,44.43,146.65,85.12,79.63,23.93,72.2999,13.8,71.29,72.2
23/08/2007,72.575,76.92,44.8,146.52,84.9,78.61,24.15,72.18,13.9,73.06,72.2966
24/08/2007,73.425,78.26,45.81,148.33,86.18,79.63,24.51,73.73,13.97,74.69,74.88
25/08/2007,,,,,,,,,,,
26/08/2007,,,,,,,,,,,
27/08/2007,72.66,77.43,46.025,146.95,85.17,78.61,24.3,73.29,13.86,74.2,80.5
28/08/2007,71.17,75.87,44.2,143.72,83.21,76.55,23.61,71.29,13.73,70.98,74.19
29/08/2007,72.585,77.61,46.29,146.54,85.27,78.56,24.25,73.32,13.86,73.96,77.69
30/08/2007,72.395,77.07,45.826,146.15,84.78,78.03,24.18,72.86,13.77,72.63,76.91
31/08/2007,73.11,78.42,47.245,147.59,86.11,78.74,24.74,74.36,14.07,74.75,79.25
01/09/2007,,,,,,,,,,,
02/09/2007,,,,,,,,,,,
03/09/2007,,,,,,,,,,,
04/09/2007,73.96,79.14,47.905,149.08,86.88,79.75,25.27,74.87,13.99,75.85,80.72
05/09/2007,73.31,77.99,46.795,147.79,86.32,79.01,24.96,73.86,13.72,74.17,78.54
06/09/2007,73.53,78.28,47.495,148.13,86.7,79.03,25,74.23,13.73,75.35,79.45
07/09/2007,72.465,77.33,46.555,146.07,85.34,77.66,24.66,73.13,13.66,73.98,77.39
08/09/2007,,,,,,,,,,,
09/09/2007,,,,,,,,,,,
10/09/2007,72.155,77.01,46.235,145.79,84.47,76.77,24.4,72.55,13.54,74.5,78.6
11/09/2007,73.1,78.34,47.56,147.49,85.53,77.99,25.11,74.3,13.68,76.49,79.98
12/09/2007,73.35,78.42,47.42,147.87,85.63,77.56,24.94,74.16,13.64,76.556,80.13
13/09/2007,73.625,78.75,47.8903,148.91,85.71,77.7,25.11,74.74,13.54,77.17,81
14/09/2007,73.688,78.29,47.96,148.9,85.96,78.09,24.71,74.12,13.58,77.48,82.27
15/09/2007,,,,,,,,,,,
16/09/2007,,,,,,,,,,,
17/09/2007,73.3,77.19,47.52,148.1,85.52,77.26,24.1,73.12,13.51,75.44,81.7
18/09/2007,75.345,79.7,49.75,152.46,87.85,80.52,25.09,75.71,13.65,78.55,86.0001
19/09/2007,75.89,80.42,49.86,153.36,88.33,81.61,25.27,76.148,13.8,79.83,86.31
20/09/2007,75.43,80.35,49.5299,152.28,87.8,80.79,25.11,76.44,13.75,79.588,85.92
21/09/2007,75.61,80.7,50.375,151.97,87.67,80.96,25.42,77,13.78,80.46,88.55
22/09/2007,,,,,,,,,,,
23/09/2007,,,,,,,,,,,
24/09/2007,75.075,80.88,51,151.69,87.4,80.34,25.49,76.92,13.83,81.09,90.9
25/09/2007,74.9,80.98,51.045,151.39,87.3,79.82,25.3091,77,13.91,82.19,91.2
26/09/2007,75.45,81.38,51.426,152.19,87.68,80.55,25.38,76.84,14.03,83,92.29
27/09/2007,75.865,82.46,52.305,153.09,88.39,81,25.65,77.76,14.35,84,95.12
28/09/2007,75.6,82.59,51.89,152.58,88.18,80.04,25.73,78.2,14.34,84.17,93.86
29/09/2007,,,,,,,,,,,
30/09/2007,,,,,,,,,,,
01/10/2007,76.575,83.65,53.885,154.3,89.19,82.03,26.14,78.9799,14.5,86.2362,96.41
02/10/2007,76.45,83.44,53.7,154.09,89.42,82.56,26,78.92,14.46,86.1,98.61
03/10/2007,76.33,83.06,52.88,153.78,89.69,82.32,25.89,78,14.47,84.89,92.94
04/10/2007,76.475,83.35,53.35,154.02,89.49,82.51,26,78.54,14.46,85.05,94.15
05/10/2007,77.305,84.2,54.8,155.85,91.05,84.13,26.38,78.95,14.65,87.15,98.67
06/10/2007,,,,,,,,,,,
07/10/2007,,,,,,,,,,,
08/10/2007,77.205,83.42,54.3,155.02,90.41,83.5,26.07,78.35,14.57,85.75,96.8
09/10/2007,77.745,84.35,54.885,156.48,91.32,84.18,26.42,79.22,14.53,88.03,99.05
10/10/2007,77.595,84.19,55.25,156.22,91.14,84.11,26.38,79.48,14.5,87.68,99.8
11/10/2007,77.155,84.58,54.995,155.47,90.65,83.16,26.51,79.8301,14.52,88.18,99.6499
12/10/2007,77.54,84.95,55.825,156.33,90.82,83.82,26.69,80.1,14.52,89.64,104
13/10/2007,,,,,,,,,,,
14/10/2007,,,,,,,,,,,
15/10/2007,76.935,84.26,55.45,155.01,90.28,83.05,26.44,79.61,14.35,88.6101,104.15
16/10/2007,76.39,82.96,54.225,153.78,89.25,81.94,26.17,78.69,14.09,86.95,102.6
17/10/2007,76.445,83.84,55.825,154.25,89.64,82.24,26.53,79.61,14.11,88.36,113
18/10/2007,76.465,84.04,56.0718,153.69,89.68,82.12,26.61,79.84,14.17,89.54,109.9
19/10/2007,74.5,82.19,53.295,149.67,86.98,79.09,25.88,78.14,13.89,86.53,103.1
20/10/2007,,,,,,,,,,,
21/10/2007,,,,,,,,,,,
22/10/2007,74.865,82.09,54,150.54,87.91,80.76,25.82,77.84,13.97,86.36,104.33
23/10/2007,75.4,83.25,55.3,151.76,88.66,81.3,26.24,78.9,14.01,89.1,108.3
24/10/2007,75.35,83.07,54.805,151.48,88.42,80.855,26.12,78.5,13.95,88.61,106.85
25/10/2007,75.3,83.45,55.45,151.84,88.26,80.66,26.36,78.95,13.9,89.47,107.1
26/10/2007,76.205,84.96,57.57,153.62,89.08,82.01,26.81,80.47,14.14,92.14,108.36
27/10/2007,,,,,,,,,,,
28/10/2007,,,,,,,,,,,
29/10/2007,76.51,85.58,58.545,154.13,89.4,81.92,27.04,81.14,14.33,93.61,111.18
30/10/2007,75.965,84.9,57.475,153.06,88.85,81.27,26.8301,80.78,14.26,92.14,109.16
31/10/2007,76.955,86.1,58.64,154.65,90.37,82.32,27.22,81.91,14.36,94.17,113.2
01/11/2007,75.005,84.29,56.575,151.03,88.25,79.14,26.58,79.98,14.18,90.55,107.92
02/11/2007,74.99,84.76,56.875,151.2,88.17,79.53,26.83,80.4,14.14,91.11,108.0199
03/11/2007,,,,,,,,,,,
04/11/2007,,,,,,,,,,,
05/11/2007,74.4,83.41,55.5,150.05,87.5,78.48,26.1599,79.52,13.9,88.62,99.2
06/11/2007,75.43,84.67,57.2,152.07,88.55,79.96,26.42,80.55,14.06,90.69,103.05
07/11/2007,73.35,83.2,55.02,147.91,86.79,77.48,25.73,79.25,13.8,88.601,99.2
08/11/2007,73.255,83.35,55.52,147.16,87.02,77.71,26.15,80,13.58,88.757,97.11
09/11/2007,72.29,81.73,54.32,145.14,85.76,76.85,25.51,78.1299,13.4,86.5,94.91
10/11/2007,,,,,,,,,,,
11/11/2007,,,,,,,,,,,
12/11/2007,71.35,80.39,51.41,143.7,84.17,76.11,24.98,76.86,13.41,82.21,88
13/11/2007,73.435,82.55,54.9,148.08,86.35,78.465,25.91,78.9,13.64,86.91,95.24
14/11/2007,73.18,82.42,55.15,147.67,86.22,78.16,25.6,78.38,13.68,86.81,96.75
15/11/2007,72.125,81.06,53.9,145.54,84.91,76.87,25.06,77.32,13.56,84.44,94.33
16/11/2007,72.41,81.32,53.99,145.79,84.87,76.17,25.2,77.72,13.46,84.7699,93.45
17/11/2007,,,,,,,,,,,
18/11/2007,,,,,,,,,,,
19/11/2007,71.225,79.17,52.5,143.76,83.22,74.66,24.29,75.3,13.23,82.3001,88.47
20/11/2007,71.5,80.94,53.2,144.64,83.36,75.01,24.9,76.78,13.58,83.8201,91.9
21/11/2007,70.25,79.11,50.705,141.68,82.01,73.5,24.35,75.59,13.34,80.63,86.95
22/11/2007,,,,,,,,,,,
23/11/2007,71.3,81.1,51.63,144.13,83,75.06,25.01,77.49,13.64,82.33,88.6
24/11/2007,,,,,,,,,,,
25/11/2007,,,,,,,,,,,
26/11/2007,69.905,79.83,49.15,140.95,81.73,73.02,24.45,75.8,13.64,80.69,87
27/11/2007,70.76,80.91,51.555,142.57,82.62,73.95,24.81,76.9,13.86,82.99,90.91
28/11/2007,72.925,83.21,54.1,147.13,85.11,76.75,25.71,79.3,13.99,86.36,96
29/11/2007,72.958,82.53,53.65,147.18,85.33,76.21,25.41,78.45,14.04,85.56,96.36
30/11/2007,73.475,82.98,53.64,148.66,86.01,76.58,25.62,78.83,14.07,86.3501,97.43
01/12/2007,,,,,,,,,,,
02/12/2007,,,,,,,,,,,
03/12/2007,73.03,82.67,53.76,147.68,85.49,75.75,25.47,78.58,14.09,85,96.06
04/12/2007,72.56,82.15,53.665,146.36,85.29,75,25.25,78.12,13.94,84.71,96.24
05/12/2007,73.645,83.1,55.67,148.81,86.41,76.44,25.74,78.87,14.2,87.1,100.95
06/12/2007,74.71,83.89,56.175,150.94,88.08,78.25,25.8,79.49,14.38,88.42,101.85
07/12/2007,74.8,83.56,55.835,150.91,88.33,78.36,25.97,79.3844,14.25,86.96,98.5
08/12/2007,,,,,,,,,,,
09/12/2007,,,,,,,,,,,
10/12/2007,75.44,84.42,55.805,152.08,89.05,79.11,26.25,80.3,14.29,87.87,97.9499
11/12/2007,73.385,82.22,53.475,147.91,86.23,76.33,25.48,78.2,13.98,85.42,93.8
12/12/2007,73.85,83.87,55.015,149.37,86.94,76.91,26.12,79.81,14.09,86.97,95.14
13/12/2007,73.86,82.16,54.03,149.06,86.76,76.49,25.53,78.35,13.8,85.8299,92.1692
14/12/2007,72.85,79.94,52.52,147.17,85.24,75,25.05,76.46,13.26,82.98,89.812
15/12/2007,,,,,,,,,,,
16/12/2007,,,,,,,,,,,
17/12/2007,71.735,78.24,50.13,145.07,83.92,73.85,24.56,75.05,13.03,77.82,84.04
18/12/2007,72.25,79.22,51.45,145.88,84.44,75.17,24.72,75.7,13.26,79.1101,88.1
19/12/2007,72.175,78.57,51.675,145.88,84.61,75.63,24.618,75.07,13.17,78.94,88.6
20/12/2007,72.29,79.13,51.85,146.8,85.88,76.84,24.75,75.48,13.22,79.28,89.58
21/12/2007,73.405,80.26,53.225,148.13,87.05,78.6,25.06,76.54,13.42,81.87,91.56
22/12/2007,,,,,,,,,,,
23/12/2007,,,,,,,,,,,
24/12/2007,74.09,78.58,53.225,149.23,87.64,79.17,24.37,74.58,13.26,82.37,93.25
25/12/2007,,,,,,,,,,,
26/12/2007,74.15,78.8,53.615,149.55,87.54,79.54,24.3,74.78,13.32,82.89,93.63
27/12/2007,73.22,78.32,52.505,147.67,85.91,77.39,24.35,74.89,13.11,80.98,90.75
28/12/2007,72.94,78.99,52.71,147.3,85.9,76.56,24.39,75.61,13.26,81.7,90.15
29/12/2007,,,,,,,,,,,
30/12/2007,,,,,,,,,,,
31/12/2007,72.575,78.5,52.15,146.21,84.94,75.92,24.08,74.82,13.29,82,89.85
01/01/2008,,,,,,,,,,,
02/01/2008,71.715,78.22,52,144.93,84.4,75.16,23.88,74.53,13.23,80.85,88.9
03/01/2008,71.63,78.35,52.5,144.86,83.72,74.33,24.03,74.8,13.28,81.31,88.56
04/01/2008,69.715,76.57,50.765,141.31,81.3301,72.09,23.46,72.98,12.9375,79,87
05/01/2008,,,,,,,,,,,
06/01/2008,,,,,,,,,,,
07/01/2008,69.75,76.65,51.165,141.19,81.12,72.25,23.53,72.95,12.86,79.73,88.36
08/01/2008,68.5,76.22,51.125,138.91,79.28,70.02,23.2,72.397,12.83,79.42,86.63
09/01/2008,69.225,76.77,52.365,140.37,79.73,70.73,23.21,72.5,13.11,81.17,91.2
10/01/2008,69.68,76.69,52.85,141.29,80.46,71.67,23.09,72.56,13,82.33,92.1
11/01/2008,69.025,75.16,51.6,140.15,79.34,70.22,22.6,71.24,12.78,79.72,88.5
12/01/2008,,,,,,,,,,,
13/01/2008,,,,,,,,,,,
14/01/2008,69.69,76.36,52.155,141.28,80.2,70.8,22.87,72.37,12.94,81.05,88.3901
15/01/2008,68,73.8801,49.955,138.17,78.37,69.54,22.3,70.05,12.58,77.02,81.81
16/01/2008,67.59,72.39,48.035,136.98,77.8,69.57,21.86,68.7,12.35,75.08,78.78
17/01/2008,65.73,71.3,46.66,133.43,75.57,67.88,21.55,67.7,12.18,72.72,76.8
18/01/2008,65.285,71.71,47.68,132.06,75.32,67.22,21.62,67.49,12.5,74.22,79.29
19/01/2008,,,,,,,,,,,
20/01/2008,,,,,,,,,,,
21/01/2008,,,,,,,,,,,
22/01/2008,64.56,69.7101,46.22,130.72,74.94,66.74,21.55,65.6,12.0401,71.54,75.4
23/01/2008,66.25,69.3,46.72,133.86,76.67,69.02,21.36,65.39,12.08,72.81,77.6
24/01/2008,66.675,71.73,47.05,134.99,77.56,68.97,21.87,67.3,12.28,74.02,76.28
25/01/2008,65.705,70.69,45.95,133.04,76.96,68.47,21.71,65.9,12.47,75.76,75.9187
26/01/2008,,,,,,,,,,,
27/01/2008,,,,,,,,,,,
28/01/2008,67.08,71.48,47,135.24,78.52,69.92,21.742,67.29,12.4,76.32,76.85
29/01/2008,67.355,71.91,47.18,135.91,79.17,70.1,21.9999,67.6,12.61,75.77,76.15
30/01/2008,66.745,71.5801,46.345,134.91,78.43,69.22,21.85,67.2,12.55,74.19,73.05
31/01/2008,68.1,72.34,47.445,137.37,80.09,70.94,22.16,68.1,12.72,75.56,74.2
01/02/2008,69.2,73.55,48.595,139.58,81.95,72.63,22.46,69.038,12.83,78.3399,77.35
02/02/2008,,,,,,,,,,,
03/02/2008,,,,,,,,,,,
04/02/2008,68.38,72.8,48.535,137.82,81.36,71.79,22.36,68.27,12.79,76.58,79.4
05/02/2008,66.44,69.4599,46.515,134.13,79.08,69.95,21.57,65.11,12.36,73.9,74.63
06/02/2008,65.935,69.4,45.8,133.05,78.15,68.96,21.5,65.48,12.2,73.56,72.15
07/02/2008,66.54,69.0499,46.535,133.93,78.89,70.11,21.14,64.71,12.27,73.72,74.1
08/02/2008,66.15,68.34,46.245,133.07,79.08,69.67,21.17,64.35,11.96,73.77,73.2
09/02/2008,,,,,,,,,,,
10/02/2008,,,,,,,,,,,
11/02/2008,66.535,68.7,46.875,133.75,79.45,69.58,21.09,64.8,12.08,73.52,73.25
12/02/2008,67.15,70.18,47.05,134.99,79.7,70.41,21.55,65.96,12.26,74.41,74.88
13/02/2008,67.915,70.66,48.05,136.37,80.66,71.85,21.81,66.83,12.17,74.04,76.06
14/02/2008,67.035,70.34,47.5,135.17,79.52,70.18,21.62,66.36,12.29,74.12,75.15
15/02/2008,67.05,70.6,48.225,135.14,79.39,69.87,21.52,66.16,12.44,75,77.8
16/02/2008,,,,,,,,,,,
17/02/2008,,,,,,,,,,,
18/02/2008,,,,,,,,,,,
19/02/2008,67.265,71.29,48.695,135.52,79.4099,70.73,21.8,67.11,12.56,75.05,78
20/02/2008,67.58,70.92,49.085,135.92,80.38,70.77,21.75,67.01,12.3,74.68,77.83
21/02/2008,66.825,70.79,48.42,134.79,79.46,69.39,21.76,67.13,12.39,73.9,75.4
22/02/2008,67.135,71.69,49.15,135.62,79.86,69.37,21.95,67.59,12.49,74.57,77.25
23/02/2008,,,,,,,,,,,
24/02/2008,,,,,,,,,,,
25/02/2008,68.26,72.83,49.69,137.33,81.42,70.77,22.34,68.58,12.75,76.34,77.5
26/02/2008,68.7,73.91,50.62,138.36,82.23,71.43,22.74,69.97,12.89,77.58,77.67
27/02/2008,68.59,74.15,50.825,138.22,81.93,71.4,22.62,70.05,12.82,78.17,79.63
28/02/2008,67.9,73.44,50.405,136.87,81.13,70.32,22.43,69.6,12.68,77.29,78.26
29/02/2008,66.4,71.6001,48.81,133.82,78.644,68.86,21.9,67.9,12.53,74.14,76.01
01/03/2008,,,,,,,,,,,
02/03/2008,,,,,,,,,,,
03/03/2008,66.165,71.81,49.09,133.5,78.72,68.2,21.79,67.76,12.52,74.11,76.34
04/03/2008,65.955,70.72,48.19,132.99,78.39,67.8,21.73,67.21,12.23,72.6,73.34
05/03/2008,66.3249,71.57,49.095,133.83,78.86,68.45,21.89,68,12.3,73.65,74.13
06/03/2008,64.95,70.55,47.615,131.06,76.64,66.17,21.72,67.13,12.19,71.41,70.92
07/03/2008,64.25,69.72,47.1,129.71,75.87,65.96,21.59,66.5,12.01,70.19,70.2599
08/03/2008,,,,,,,,,,,
09/03/2008,,,,,,,,,,,
10/03/2008,63.27,69.37,45.775,128,74.49,64.5,21.4,65.83,11.96,69.36,68.5
11/03/2008,65.51,71.56,48.87,132.6,76.81,67.3,21.95,67.9,12.3114,73.25,74.5755
12/03/2008,64.885,71.56,47.705,131.36,76.33,66.52,21.96,67.97,12.31,72.15,71.75
13/03/2008,65.305,71.68,47.61,131.65,77.37,67.88,22.06,68.28,12.35,71.97,70.13
14/03/2008,64.105,69.9499,45.8895,129.61,76.13,66.14,21.4,66.68,11.53,69.77,66.021
15/03/2008,,,,,,,,,,,
16/03/2008,,,,,,,,,,,
17/03/2008,63.365,68.89,44.395,128.3,74.31,65.06,20.75,65.55,11.86,68.55,64.3
18/03/2008,66,71,46.93,133.63,77.31,68.05,21.57,67.526,12.2,71.94,66.8
19/03/2008,64.235,68.4299,44.31,130.32,75.4,66.3,20.62,65,11.83,69.011,62.82
20/03/2008,65.58,69.46,44.98,132.08,76.4,67.48,20.88,65.58,12.05,70.226,63.59
21/03/2008,,,,,,,,,,,
22/03/2008,,,,,,,,,,,
23/03/2008,,,,,,,,,,,
24/03/2008,67,70.7299,46.665,134.72,78.74,69.99,21.31,66.98,12.42,71.79,64.8
25/03/2008,66.785,71.76,47.175,134.85,79.26,70.22,21.66,68.12,12.55,72.7,67.6201
26/03/2008,66,71.76,46.575,133.2,78.29,69.64,21.62,68.12,12.45,72.64,66.41
27/03/2008,65.755,71.7,47.085,132.78,77.66,69.09,21.55,68.31,12.41,72.82,67.068
28/03/2008,65.17,71.64,46.74,131.51,76.95,68.19,21.45,68.3,12.46,72.9,69.32
29/03/2008,,,,,,,,,,,
30/03/2008,,,,,,,,,,,
31/03/2008,65.5,71.9,47.015,131.97,77.74,68.29,21.56,68.79,12.37,72.84,69
01/04/2008,67.735,74.1701,48.4,136.61,80.12,70.79,22.33,70.67,12.73,75.07,73.3271
02/04/2008,67.78,74.33,48.39,136.7,80.61,70.96,22.37,70.84,12.71,75.2,72.06
03/04/2008,67.86,74.55,48.9,137.04,80.9,71.15,22.48,70.97,12.77,76.58,74.95
04/04/2008,67.885,74.8,48.815,136.89,81.3,71.16,22.65,71.23,12.78,76.91,74.88
05/04/2008,,,,,,,,,,,
06/04/2008,,,,,,,,,,,
07/04/2008,67.92,75.26,49.055,136.96,81.5,70.96,22.82,71.59,12.87,77.17,75.8
08/04/2008,67.795,74.47,48.955,136.82,81.52,71.02,22.51,70.99,12.68,76.57,74.4
09/04/2008,67.185,73.86,48.575,135.83,80.11,69.81,22.49,70.74,12.49,74.91,72.04
10/04/2008,67.525,73.63,49.415,136.02,81.2,70.47,22.46,70.49,12.45,75.16,74.25
11/04/2008,66.145,72.64,48.505,133.38,79.74,68.74,21.94,69.22,12.53,74.25,72.69
12/04/2008,,,,,,,,,,,
13/04/2008,,,,,,,,,,,
